row_id,day_hour,client_ip,no_get,no_post,no_head
2666,01/24/2019 12,2.177.12.197,17,17,17
2667,01/24/2019 13,54.36.149.75,1,1,1
2668,01/24/2019 13,46.224.77.90,4,4,4
2669,01/24/2019 13,54.36.149.150,1,1,1
2670,01/24/2019 13,5.65.255.255,1,1,1
2671,01/24/2019 13,2.185.221.137,1,1,1
2672,01/24/2019 13,172.20.2.232,1,0,1
2673,01/24/2019 13,54.36.149.93,1,1,1
2674,01/24/2019 13,5.78.198.110,16,16,15
2675,01/24/2019 13,173.249.54.125,5,6,5
2676,01/24/2019 13,66.249.64.124,1,1,1
2677,01/24/2019 13,51.15.15.112,2,1,2
2678,01/24/2019 13,66.249.66.252,30,31,26
2679,01/24/2019 13,54.36.149.121,1,1,1
2680,01/24/2019 13,89.199.247.255,1,1,1
2681,01/24/2019 13,5.160.157.78,2,2,2
2682,01/24/2019 13,104.194.24.91,0,1,1
2683,01/24/2019 13,2.177.12.198,16,17,18
2684,01/24/2019 13,54.36.148.175,1,1,1
2685,01/24/2019 13,54.36.148.90,1,1,1
2686,01/24/2019 13,66.111.106.255,35,36,32
2687,01/24/2019 13,31.56.96.109,20,19,22
2688,01/24/2019 13,54.36.148.219,1,1,1
2689,01/24/2019 13,54.36.149.128,1,1,1
2690,01/24/2019 13,5.209.221.255,21,20,20
2691,01/24/2019 13,54.36.148.76,0,1,1
2692,01/24/2019 13,54.36.148.145,1,1,1
2693,01/24/2019 13,2.179.141.156,6,5,6
2694,01/24/2019 13,157.55.87.255,3,3,3
2695,01/24/2019 13,40.77.167.187,10,10,10
2696,01/24/2019 13,207.46.13.162,6,6,6
2697,01/24/2019 13,207.46.13.173,5,7,7
2698,01/24/2019 13,54.36.149.116,1,1,1
2699,01/24/2019 13,178.253.33.109,6,5,6
2700,01/24/2019 13,5.78.180.133,1,1,1
2701,01/24/2019 13,54.36.183.255,1,1,1
2702,01/24/2019 13,54.36.148.68,1,1,1
2703,01/24/2019 13,5.211.97.97,36,36,34
2704,01/24/2019 13,54.36.149.99,0,1,1
2705,01/24/2019 13,54.36.148.75,1,1,1
2706,01/24/2019 13,34.247.132.111,1,1,1
2707,01/24/2019 13,207.46.13.194,10,10,8
2708,01/24/2019 13,17.58.102.101,3,3,3
2709,01/24/2019 13,66.249.66.149,17,19,20
2710,01/24/2019 13,204.18.249.255,9,9,10
2711,01/24/2019 13,5.112.109.255,2,2,2
2712,01/24/2019 13,91.99.72.73,16,16,16
2713,01/24/2019 14,2.185.221.138,1,1,1
2714,01/24/2019 14,89.199.248.255,1,1,1
2715,01/24/2019 14,54.36.149.100,1,1,1
2716,01/24/2019 14,2.177.12.199,18,17,18
2717,01/24/2019 14,54.36.148.176,1,1,1
2718,01/24/2019 14,66.249.64.125,1,1,1
2719,01/24/2019 14,5.78.180.134,0,1,1
2720,01/24/2019 14,172.20.2.233,1,1,1
2721,01/24/2019 14,54.36.149.117,1,1,1
2722,01/24/2019 14,66.111.107.255,37,36,36
2723,01/24/2019 14,51.15.15.113,2,2,2
2724,01/24/2019 14,207.46.13.174,6,6,7
2725,01/24/2019 14,54.36.148.69,1,1,1
2726,01/24/2019 14,66.249.66.253,29,30,30
2727,01/24/2019 14,34.247.132.112,1,1,1
2728,01/24/2019 14,54.36.184.255,1,1,1
2729,01/24/2019 14,54.36.149.122,1,1,1
2730,01/24/2019 14,5.211.97.98,33,33,35
2731,01/24/2019 14,104.194.24.92,1,1,0
2732,01/24/2019 14,54.36.148.76,1,1,1
2733,01/24/2019 14,5.112.110.255,2,2,2
2734,01/24/2019 14,5.160.157.79,2,2,2
2735,01/24/2019 14,54.36.148.146,1,1,1
2736,01/24/2019 14,5.209.222.255,21,19,19
2737,01/24/2019 14,54.36.148.91,1,1,1
2738,01/24/2019 14,40.77.167.188,10,10,10
2739,01/24/2019 14,207.46.13.163,6,5,6
2740,01/24/2019 14,66.249.66.150,17,19,20
2741,01/24/2019 14,173.249.54.126,6,6,6
2742,01/24/2019 14,2.179.141.157,5,6,6
2743,01/24/2019 14,17.58.102.102,3,3,3
2744,01/24/2019 14,54.36.148.220,1,1,1
2745,01/24/2019 14,5.78.198.111,15,16,13
2746,01/24/2019 14,54.36.148.77,1,1,1
2747,01/24/2019 14,54.36.149.151,1,1,1
2748,01/24/2019 14,5.66.255.255,0,1,1
2749,01/24/2019 14,91.99.72.74,15,16,15
2750,01/24/2019 14,54.36.149.76,1,1,0
2751,01/24/2019 14,157.55.88.255,3,3,3
2752,01/24/2019 14,207.46.13.195,9,10,10
2753,01/24/2019 14,178.253.33.110,6,6,6
2754,01/24/2019 14,31.56.96.110,22,19,20
2755,01/24/2019 14,204.18.250.255,10,10,10
2756,01/24/2019 14,54.36.149.129,1,1,1
2757,01/24/2019 14,54.36.149.94,1,1,1
2758,01/24/2019 14,46.224.77.91,3,4,4
2759,01/24/2019 15,66.111.108.255,37,36,38
2760,01/24/2019 15,5.160.157.80,1,2,2
2761,01/24/2019 15,54.36.149.118,1,1,1
2762,01/24/2019 15,40.77.167.189,9,10,9
2763,01/24/2019 15,54.36.148.177,1,1,1
2764,01/24/2019 15,207.46.13.175,7,6,7
2765,01/24/2019 15,89.199.249.255,1,1,1
2766,01/24/2019 15,207.46.13.164,6,6,5
2767,01/24/2019 15,173.249.54.127,6,6,6
2768,01/24/2019 15,54.36.149.101,1,1,1
2769,01/24/2019 15,54.36.149.152,0,1,1
2770,01/24/2019 15,54.36.148.70,1,1,1
2771,01/24/2019 15,157.55.89.255,3,3,3
2772,01/24/2019 15,46.224.77.92,3,4,4
2773,01/24/2019 15,54.36.149.123,1,1,1
2774,01/24/2019 15,34.247.132.113,1,0,1
2775,01/24/2019 15,172.20.2.234,1,1,1
2776,01/24/2019 15,17.58.102.103,3,3,3
2777,01/24/2019 15,54.36.149.95,1,1,1
2778,01/24/2019 15,2.179.141.158,5,5,6
2779,01/24/2019 15,5.112.111.255,2,2,2
2780,01/24/2019 15,2.177.12.200,17,17,18
2781,01/24/2019 15,51.15.15.114,2,2,2
2782,01/24/2019 15,54.36.148.77,1,1,1
2783,01/24/2019 15,66.249.66.254,29,29,31
2784,01/24/2019 15,5.211.97.99,36,34,33
2785,01/24/2019 15,5.209.223.255,21,21,19
2786,01/24/2019 15,104.194.24.93,1,1,1
2787,01/24/2019 15,54.36.148.78,1,0,1
2788,01/24/2019 15,54.36.148.147,1,1,1
2789,01/24/2019 15,5.78.198.112,16,16,16
2790,01/24/2019 15,54.36.149.130,1,1,1
2791,01/24/2019 15,54.36.149.77,1,1,1
2792,01/24/2019 15,2.185.221.139,1,1,1
2793,01/24/2019 15,91.99.72.75,15,12,15
2794,01/24/2019 15,66.249.64.126,1,1,1
2795,01/24/2019 15,66.249.66.151,19,19,17
2796,01/24/2019 15,54.36.148.92,1,1,1
2797,01/24/2019 15,5.67.255.255,0,1,1
2798,01/24/2019 15,54.36.148.221,1,1,1
2799,01/24/2019 15,207.46.13.196,10,11,11
2800,01/24/2019 15,5.78.180.135,1,1,0
2801,01/24/2019 15,178.253.33.111,6,6,6
2802,01/24/2019 15,54.36.185.255,1,1,1
2803,01/24/2019 15,204.18.251.255,10,10,10
2804,01/24/2019 15,31.56.96.111,22,21,19
2805,01/24/2019 16,66.249.64.127,1,1,1
2806,01/24/2019 16,2.177.12.201,18,17,18
2807,01/24/2019 16,54.36.148.93,1,1,1
2808,01/24/2019 16,5.68.255.255,1,1,1
2809,01/24/2019 16,34.247.132.114,1,1,1
2810,01/24/2019 16,207.46.13.197,11,11,10
2811,01/24/2019 16,5.211.97.100,33,34,36
2812,01/24/2019 16,207.46.13.165,6,6,6
2813,01/24/2019 16,2.179.141.159,6,6,6
2814,01/24/2019 16,54.36.148.79,1,1,1
2815,01/24/2019 16,31.56.96.112,22,21,21
2816,01/24/2019 16,51.15.15.115,2,2,2
2817,01/24/2019 16,40.77.167.190,10,9,8
2818,01/24/2019 16,54.36.149.96,1,1,1
2819,01/24/2019 16,2.185.221.140,1,1,1
2820,01/24/2019 16,54.36.148.71,0,0,1
2821,01/24/2019 16,46.224.77.93,4,3,3
2822,01/24/2019 16,173.249.54.128,6,6,6
2823,01/24/2019 16,204.18.252.255,9,8,10
2824,01/24/2019 16,66.111.109.255,37,37,38
2825,01/24/2019 16,54.36.148.222,1,1,1
2826,01/24/2019 16,104.194.24.94,1,1,1
2827,01/24/2019 16,54.36.148.148,1,1,1
2828,01/24/2019 16,17.58.102.104,3,3,3
2829,01/24/2019 16,157.55.90.255,3,3,3
2830,01/24/2019 16,172.20.2.235,1,1,1
2831,01/24/2019 16,91.99.72.76,16,14,16
2832,01/24/2019 16,54.36.149.124,1,1,1
2833,01/24/2019 16,54.36.149.119,1,0,1
2834,01/24/2019 16,89.199.250.255,1,1,1
2835,01/24/2019 16,5.78.198.113,16,16,14
2836,01/24/2019 16,66.249.66.152,20,19,19
2837,01/24/2019 16,5.160.157.81,1,2,2
2838,01/24/2019 16,207.46.13.176,7,7,7
2839,01/24/2019 16,54.36.148.178,1,1,1
2840,01/24/2019 16,5.112.112.255,2,2,1
2841,01/24/2019 16,54.36.186.255,1,1,1
2842,01/24/2019 16,5.209.224.255,20,18,21
2843,01/24/2019 16,54.36.148.78,1,1,1
2844,01/24/2019 16,66.249.66.255,29,31,30
2845,01/24/2019 16,54.36.149.78,1,1,1
2846,01/24/2019 16,5.78.180.136,1,1,1
2847,01/24/2019 16,178.253.33.112,6,6,6
2848,01/24/2019 16,54.36.149.131,1,1,1
2849,01/24/2019 16,54.36.149.153,1,1,0
2850,01/24/2019 16,54.36.149.102,1,1,1
2851,01/24/2019 17,91.99.72.77,16,15,16
2852,01/24/2019 17,207.46.13.177,7,7,6
2853,01/24/2019 17,207.46.13.198,11,11,11
2854,01/24/2019 17,54.36.148.223,1,1,1
2855,01/24/2019 17,66.249.66.153,17,19,19
2856,01/24/2019 17,5.112.113.255,2,2,2
2857,01/24/2019 17,2.177.12.202,17,17,17
2858,01/24/2019 17,5.69.255.255,1,1,1
2859,01/24/2019 17,5.78.180.137,1,1,1
2860,01/24/2019 17,66.249.67.255,30,30,28
2861,01/24/2019 17,104.194.24.95,1,1,1
2862,01/24/2019 17,31.56.96.113,22,20,21
2863,01/24/2019 17,157.55.91.255,3,3,3
2864,01/24/2019 17,172.20.2.236,1,1,1
2865,01/24/2019 17,173.249.54.129,6,5,5
2866,01/24/2019 17,34.247.132.115,1,1,1
2867,01/24/2019 17,54.36.149.103,1,1,1
2868,01/24/2019 17,5.209.225.255,20,20,21
2869,01/24/2019 17,54.36.149.120,1,1,1
2870,01/24/2019 17,5.78.198.114,15,13,15
2871,01/24/2019 17,207.46.13.166,6,5,6
2872,01/24/2019 17,2.179.141.160,6,6,6
2873,01/24/2019 17,89.199.251.255,1,1,1
2874,01/24/2019 17,51.15.15.116,2,2,2
2875,01/24/2019 17,54.36.148.79,1,1,1
2876,01/24/2019 17,54.36.148.179,1,1,1
2877,01/24/2019 17,204.18.253.255,8,10,9
2878,01/24/2019 17,54.36.148.72,1,1,1
2879,01/24/2019 17,66.111.110.255,37,36,34
2880,01/24/2019 17,66.249.64.128,1,1,1
2881,01/24/2019 17,2.185.221.141,1,1,1
2882,01/24/2019 17,54.36.148.149,1,1,1
2883,01/24/2019 17,5.160.157.82,2,2,2
2884,01/24/2019 17,54.36.149.97,1,1,1
2885,01/24/2019 17,178.253.33.113,6,6,6
2886,01/24/2019 17,54.36.149.132,1,1,1
2887,01/24/2019 17,54.36.149.125,1,1,1
2888,01/24/2019 17,54.36.149.154,1,0,1
2889,01/24/2019 17,54.36.148.94,1,1,1
2890,01/24/2019 17,40.77.167.191,9,9,10
2891,01/24/2019 17,17.58.102.105,3,3,3
2892,01/24/2019 17,54.36.149.79,1,1,1
2893,01/24/2019 17,54.36.148.80,1,1,1
2894,01/24/2019 17,5.211.97.101,35,36,33
2895,01/24/2019 17,46.224.77.94,4,4,4
2896,01/24/2019 17,54.36.187.255,1,1,1
2897,01/24/2019 18,104.194.24.96,1,1,1
2898,01/24/2019 18,66.249.64.129,1,1,1
2899,01/24/2019 18,40.77.167.192,8,10,9
2900,01/24/2019 18,5.211.97.102,33,34,32
2901,01/24/2019 18,54.36.148.180,1,1,1
2902,01/24/2019 18,54.36.148.80,1,1,1
2903,01/24/2019 18,54.36.148.150,1,1,1
2904,01/24/2019 18,157.55.92.255,3,2,3
2905,01/24/2019 18,66.111.111.255,36,37,37
2906,01/24/2019 18,204.18.254.255,9,9,9
2907,01/24/2019 18,54.36.149.133,1,1,1
2908,01/24/2019 18,91.99.72.78,15,15,16
2909,01/24/2019 18,5.78.198.115,16,12,15
2910,01/24/2019 18,54.36.188.255,1,1,1
2911,01/24/2019 18,2.185.221.142,1,1,1
2912,01/24/2019 18,54.36.149.155,1,1,1
2913,01/24/2019 18,5.70.255.255,1,1,1
2914,01/24/2019 18,54.36.149.104,1,1,1
2915,01/24/2019 18,173.249.54.130,5,6,6
2916,01/24/2019 18,2.177.12.203,17,17,15
2917,01/24/2019 18,46.224.77.95,4,3,2
2918,01/24/2019 18,178.253.33.114,6,6,6
2919,01/24/2019 18,54.36.149.98,0,1,1
2920,01/24/2019 18,207.46.13.178,6,5,6
2921,01/24/2019 18,66.249.68.255,30,30,30
2922,01/24/2019 18,31.56.96.114,22,21,21
2923,01/24/2019 18,51.15.15.117,2,2,2
2924,01/24/2019 18,5.160.157.83,2,2,2
2925,01/24/2019 18,207.46.13.199,10,11,9
2926,01/24/2019 18,5.78.180.138,1,1,1
2927,01/24/2019 18,66.249.66.154,18,20,17
2928,01/24/2019 18,2.179.141.161,4,6,5
2929,01/24/2019 18,17.58.102.106,3,3,3
2930,01/24/2019 18,54.36.149.126,1,1,1
2931,01/24/2019 18,207.46.13.167,6,5,6
2932,01/24/2019 18,54.36.148.81,1,1,1
2933,01/24/2019 18,34.247.132.116,1,1,1
2934,01/24/2019 18,54.36.149.80,1,1,1
2935,01/24/2019 18,172.20.2.237,1,1,1
2936,01/24/2019 18,54.36.148.95,1,0,1
2937,01/24/2019 18,54.36.149.121,1,1,1
2938,01/24/2019 18,5.112.114.255,2,2,2
2939,01/24/2019 18,54.36.148.224,1,1,1
2940,01/24/2019 18,89.199.252.255,1,1,1
2941,01/24/2019 18,5.209.226.255,19,19,21
2942,01/24/2019 18,54.36.148.73,1,1,1
2943,01/24/2019 19,54.36.149.99,1,1,1
2944,01/24/2019 19,5.112.115.255,2,2,2
2945,01/24/2019 19,51.15.15.118,2,2,2
2946,01/24/2019 19,66.249.64.130,1,1,1
2947,01/24/2019 19,172.20.2.238,1,1,1
2948,01/24/2019 19,5.78.198.116,15,16,16
2949,01/24/2019 19,207.46.13.200,11,9,11
2950,01/24/2019 19,66.249.69.255,29,30,27
2951,01/24/2019 19,54.36.149.127,1,0,1
2952,01/24/2019 19,2.177.12.204,18,17,17
2953,01/24/2019 19,5.211.97.103,36,34,34
2954,01/24/2019 19,157.55.93.255,3,3,2
2955,01/24/2019 19,54.36.148.96,1,1,1
2956,01/24/2019 19,54.36.149.134,1,1,1
2957,01/24/2019 19,54.36.149.122,1,1,1
2958,01/24/2019 19,46.224.77.96,4,4,4
2959,01/24/2019 19,66.111.112.255,34,35,36
2960,01/24/2019 19,66.249.66.155,20,18,20
2961,01/24/2019 19,173.249.54.131,6,6,5
2962,01/24/2019 19,5.209.227.255,21,19,16
2963,01/24/2019 19,2.179.141.162,6,6,6
2964,01/24/2019 19,54.36.148.225,1,1,1
2965,01/24/2019 19,5.78.180.139,1,1,0
2966,01/24/2019 19,91.99.72.79,14,14,15
2967,01/24/2019 19,104.194.24.97,1,1,1
2968,01/24/2019 19,31.56.96.115,20,21,21
2969,01/24/2019 19,17.58.102.107,3,3,3
2970,01/24/2019 19,40.77.167.193,10,10,10
2971,01/24/2019 19,207.46.13.179,7,7,7
2972,01/24/2019 19,54.36.149.105,1,1,1
2973,01/24/2019 19,5.160.157.84,2,2,2
2974,01/24/2019 19,54.36.148.82,1,1,1
2975,01/24/2019 19,54.36.148.151,1,1,1
2976,01/24/2019 19,54.36.189.255,1,1,1
2977,01/24/2019 19,2.185.221.143,1,1,1
2978,01/24/2019 19,54.36.149.81,1,1,1
2979,01/24/2019 19,54.36.149.156,1,1,1
2980,01/24/2019 19,54.36.148.181,1,1,1
2981,01/24/2019 19,178.253.33.115,6,6,6
2982,01/24/2019 19,5.71.255.255,1,1,1
2983,01/24/2019 19,34.247.132.117,1,1,1
2984,01/24/2019 19,54.36.148.74,1,1,1
2985,01/24/2019 19,89.199.253.255,1,1,1
2986,01/24/2019 19,204.18.255.255,10,9,9
2987,01/24/2019 19,54.36.148.81,1,1,1
2988,01/24/2019 19,207.46.13.168,6,6,5
2989,01/24/2019 20,54.36.149.128,1,1,1
2990,01/24/2019 20,204.19.255.255,10,9,10
2991,01/24/2019 20,54.36.149.135,1,1,1
2992,01/24/2019 20,54.36.148.75,1,1,1
2993,01/24/2019 20,173.249.54.132,6,6,6
2994,01/24/2019 20,91.99.72.80,16,16,16
2995,01/24/2019 20,54.36.148.83,1,1,1
2996,01/24/2019 20,34.247.132.118,1,1,1
2997,01/24/2019 20,5.209.228.255,20,19,20
2998,01/24/2019 20,5.72.255.255,1,1,1
2999,01/24/2019 20,66.249.64.131,0,1,1
3000,01/24/2019 20,2.185.221.144,1,1,1
3001,01/24/2019 20,104.194.24.98,1,1,1
3002,01/24/2019 20,172.20.2.239,1,1,1
3003,01/24/2019 20,89.199.254.255,1,1,1
3004,01/24/2019 20,54.36.149.82,1,1,1
3005,01/24/2019 20,5.160.157.85,2,2,2
3006,01/24/2019 20,31.56.96.116,20,21,19
3007,01/24/2019 20,40.77.167.194,10,8,10
3008,01/24/2019 20,178.253.33.116,6,5,6
3009,01/24/2019 20,66.249.66.156,20,18,20
3010,01/24/2019 20,54.36.149.157,1,1,1
3011,01/24/2019 20,54.36.148.152,1,1,1
3012,01/24/2019 20,66.111.113.255,38,37,37
3013,01/24/2019 20,2.177.12.205,16,16,18
3014,01/24/2019 20,54.36.148.82,1,1,1
3015,01/24/2019 20,54.36.148.226,1,1,1
3016,01/24/2019 20,66.249.70.255,29,30,28
3017,01/24/2019 20,54.36.149.100,1,1,1
3018,01/24/2019 20,157.55.94.255,3,3,3
3019,01/24/2019 20,46.224.77.97,4,4,4
3020,01/24/2019 20,207.46.13.180,6,6,7
3021,01/24/2019 20,54.36.149.106,1,1,1
3022,01/24/2019 20,54.36.190.255,1,1,1
3023,01/24/2019 20,5.78.198.117,15,16,16
3024,01/24/2019 20,17.58.102.108,3,3,3
3025,01/24/2019 20,51.15.15.119,2,1,2
3026,01/24/2019 20,5.78.180.140,1,1,1
3027,01/24/2019 20,54.36.148.97,1,1,1
3028,01/24/2019 20,54.36.149.123,1,1,1
3029,01/24/2019 20,5.112.116.255,2,2,2
3030,01/24/2019 20,207.46.13.169,6,6,6
3031,01/24/2019 20,207.46.13.201,11,11,11
3032,01/24/2019 20,2.179.141.163,5,6,4
3033,01/24/2019 20,54.36.148.182,1,1,1
3034,01/24/2019 20,5.211.97.104,35,35,36
3035,01/24/2019 21,54.36.148.183,1,0,1
3036,01/24/2019 21,40.77.167.195,9,9,10
3037,01/24/2019 21,54.36.149.129,1,1,1
3038,01/24/2019 21,54.36.149.136,1,1,1
3039,01/24/2019 21,91.99.72.81,16,15,15
3040,01/24/2019 21,54.36.148.153,1,1,1
3041,01/24/2019 21,178.253.33.117,6,6,6
3042,01/24/2019 21,54.36.149.107,1,1,1
3043,01/24/2019 21,34.247.132.119,1,1,1
3044,01/24/2019 21,31.56.96.117,21,21,20
3045,01/24/2019 21,54.36.148.84,1,1,1
3046,01/24/2019 21,66.249.71.255,31,30,31
3047,01/24/2019 21,54.36.149.83,1,1,1
3048,01/24/2019 21,5.78.198.118,16,16,16
3049,01/24/2019 21,54.36.148.76,1,1,1
3050,01/24/2019 21,157.55.95.255,3,3,3
3051,01/24/2019 21,66.249.66.157,20,19,19
3052,01/24/2019 21,54.36.149.124,1,1,1
3053,01/24/2019 21,172.20.2.240,1,1,1
3054,01/24/2019 21,17.58.102.109,3,3,3
3055,01/24/2019 21,46.224.77.98,4,3,4
3056,01/24/2019 21,89.199.255.255,1,1,1
3057,01/24/2019 21,54.36.149.101,1,1,1
3058,01/24/2019 21,5.160.157.86,2,1,2
3059,01/24/2019 21,173.249.54.133,6,6,5
3060,01/24/2019 21,104.194.24.99,1,1,1
3061,01/24/2019 21,207.46.13.181,6,6,7
3062,01/24/2019 21,5.73.255.255,1,1,1
3063,01/24/2019 21,2.177.12.206,17,18,18
3064,01/24/2019 21,54.36.148.98,1,1,0
3065,01/24/2019 21,204.20.255.255,10,10,9
3066,01/24/2019 21,54.36.149.158,1,1,1
3067,01/24/2019 21,5.211.97.105,35,35,35
3068,01/24/2019 21,207.46.13.170,6,5,5
3069,01/24/2019 21,66.111.114.255,37,38,37
3070,01/24/2019 21,2.179.141.164,6,6,6
3071,01/24/2019 21,207.46.13.202,11,11,10
3072,01/24/2019 21,51.15.15.120,1,2,1
3073,01/24/2019 21,54.36.148.227,1,1,0
3074,01/24/2019 21,2.185.221.145,1,1,1
3075,01/24/2019 21,5.78.180.141,1,1,1
3076,01/24/2019 21,5.112.117.255,2,2,2
3077,01/24/2019 21,66.249.64.132,1,1,1
3078,01/24/2019 21,54.36.148.83,1,1,1
3079,01/24/2019 21,5.209.229.255,21,19,20
3080,01/24/2019 21,54.36.191.255,1,1,1
3081,01/24/2019 22,54.36.149.84,1,1,1
3082,01/24/2019 22,54.36.149.125,1,1,1
3083,01/24/2019 22,5.78.180.142,1,1,1
3084,01/24/2019 22,54.36.148.84,1,1,1
3085,01/24/2019 22,54.36.148.154,1,1,1
3086,01/24/2019 22,54.36.149.130,1,1,1
3087,01/24/2019 22,172.20.2.241,1,1,1
3088,01/24/2019 22,46.224.77.99,4,4,4
3089,01/24/2019 22,173.249.54.134,6,6,6
3090,01/24/2019 22,54.36.148.184,1,1,1
3091,01/24/2019 22,207.46.13.182,6,7,6
3092,01/24/2019 22,207.46.13.171,6,6,6
3093,01/24/2019 22,40.77.167.196,8,10,10
3094,01/24/2019 22,66.249.72.255,30,30,30
3095,01/24/2019 22,34.247.132.120,1,1,1
3096,01/24/2019 22,54.36.149.159,1,1,1
3097,01/24/2019 22,54.36.148.228,1,1,1
3098,01/24/2019 22,178.253.33.118,5,6,5
3099,01/24/2019 22,66.249.66.158,18,18,19
3100,01/24/2019 22,5.209.230.255,20,19,20
3101,01/24/2019 22,2.185.221.146,1,1,1
3102,01/24/2019 22,51.15.15.121,2,2,2
3103,01/24/2019 22,5.112.118.255,2,2,2
3104,01/24/2019 22,31.56.96.118,20,20,22
3105,01/24/2019 22,91.99.72.82,14,16,13
3106,01/24/2019 22,54.36.148.85,1,1,0
3107,01/24/2019 22,89.200.255.255,1,1,1
3108,01/24/2019 22,207.46.13.203,11,11,11
3109,01/24/2019 22,66.249.64.133,1,0,1
3110,01/24/2019 22,5.78.198.119,14,15,15
3111,01/24/2019 22,17.58.102.110,3,3,3
3112,01/24/2019 22,5.160.157.87,2,2,2
3113,01/24/2019 22,204.21.255.255,9,9,10
3114,01/24/2019 22,2.179.141.165,6,6,6
3115,01/24/2019 22,54.36.148.77,1,1,1
3116,01/24/2019 22,54.36.149.137,1,1,1
3117,01/24/2019 22,54.36.149.102,1,1,1
3118,01/24/2019 22,66.111.115.255,37,37,38
3119,01/24/2019 22,5.74.255.255,1,1,1
3120,01/24/2019 22,2.177.12.207,18,18,17
3121,01/24/2019 22,5.211.97.106,35,33,32
3122,01/24/2019 22,104.194.24.100,1,1,1
3123,01/24/2019 22,157.55.96.255,3,3,3
3124,01/24/2019 22,54.36.149.108,1,1,1
3125,01/24/2019 22,54.36.148.99,1,1,1
3126,01/24/2019 22,54.36.192.255,1,1,1
3127,01/24/2019 23,54.36.148.155,1,1,1
3128,01/24/2019 23,89.201.255.255,1,1,1
3129,01/24/2019 23,66.249.73.255,31,30,30
3130,01/24/2019 23,54.36.148.85,1,1,1
3131,01/24/2019 23,31.56.96.119,21,22,22
3132,01/24/2019 23,54.36.148.229,1,1,1
3133,01/24/2019 23,2.179.141.166,6,6,6
3134,01/24/2019 23,66.249.64.134,1,1,1
3135,01/24/2019 23,54.36.193.255,1,1,1
3136,01/24/2019 23,5.209.231.255,21,21,19
3137,01/24/2019 23,91.99.72.83,16,14,16
3138,01/24/2019 23,207.46.13.204,11,11,10
3139,01/24/2019 23,178.253.33.119,5,5,6
3140,01/24/2019 23,5.75.255.255,1,1,1
3141,01/24/2019 23,5.78.180.143,1,1,1
3142,01/24/2019 23,54.36.148.100,1,1,1
3143,01/24/2019 23,54.36.149.126,1,1,1
3144,01/24/2019 23,66.111.116.255,34,36,34
3145,01/24/2019 23,54.36.149.131,1,1,1
3146,01/24/2019 23,207.46.13.183,7,6,6
3147,01/24/2019 23,46.224.77.100,4,4,4
3148,01/24/2019 23,5.211.97.107,35,36,34
3149,01/24/2019 23,157.55.97.255,3,3,3
3150,01/24/2019 23,54.36.149.160,1,1,1
3151,01/24/2019 23,207.46.13.172,4,6,6
3152,01/24/2019 23,54.36.148.86,1,1,1
3153,01/24/2019 23,104.194.24.101,1,1,1
3154,01/24/2019 23,51.15.15.122,2,2,2
3155,01/24/2019 23,17.58.102.111,3,3,2
3156,01/24/2019 23,54.36.149.109,1,1,1
3157,01/24/2019 23,173.249.54.135,6,4,5
3158,01/24/2019 23,2.185.221.147,1,1,1
3159,01/24/2019 23,5.112.119.255,2,2,2
3160,01/24/2019 23,34.247.132.121,1,1,1
3161,01/24/2019 23,66.249.66.159,19,20,17
3162,01/24/2019 23,5.160.157.88,2,1,2
3163,01/24/2019 23,54.36.149.103,1,1,0
3164,01/24/2019 23,204.22.255.255,10,10,9
3165,01/24/2019 23,54.36.149.138,1,1,1
3166,01/24/2019 23,172.20.2.242,0,1,1
3167,01/24/2019 23,54.36.148.185,1,1,1
3168,01/24/2019 23,2.177.12.208,18,18,18
3169,01/24/2019 23,40.77.167.197,10,10,10
3170,01/24/2019 23,54.36.149.85,1,1,1
3171,01/24/2019 23,54.36.148.78,1,1,1
3172,01/24/2019 23,5.78.198.120,15,16,16
3173,01/25/2019 00,34.247.132.122,1,1,1
3174,01/25/2019 00,5.160.157.89,2,2,2
3175,01/25/2019 00,5.78.198.121,16,16,14
3176,01/25/2019 00,54.36.148.101,1,1,1
3177,01/25/2019 00,5.76.255.255,1,1,0
3178,01/25/2019 00,157.55.98.255,3,3,3
3179,01/25/2019 00,54.36.148.186,1,1,1
3180,01/25/2019 00,54.36.149.161,1,1,1
3181,01/25/2019 00,54.36.149.110,1,1,1
3182,01/25/2019 00,40.77.167.198,10,9,9
3183,01/25/2019 00,2.179.141.167,6,6,6
3184,01/25/2019 00,54.36.149.104,1,1,1
3185,01/25/2019 00,54.36.194.255,1,1,1
3186,01/25/2019 00,54.36.148.87,1,1,0
3187,01/25/2019 00,204.23.255.255,10,10,10
3188,01/25/2019 00,31.56.96.120,22,19,21
3189,01/25/2019 00,178.253.33.120,5,6,6
3190,01/25/2019 00,54.36.148.79,1,1,1
3191,01/25/2019 00,2.177.12.209,18,18,17
3192,01/25/2019 00,46.224.77.101,4,4,4
3193,01/25/2019 00,5.209.232.255,19,21,20
3194,01/25/2019 00,54.36.148.156,1,1,1
3195,01/25/2019 00,207.46.13.173,6,5,6
3196,01/25/2019 00,66.249.66.160,19,19,20
3197,01/25/2019 00,66.249.74.255,30,31,30
3198,01/25/2019 00,5.211.97.108,31,33,33
3199,01/25/2019 00,207.46.13.184,7,6,7
3200,01/25/2019 00,5.78.180.144,1,1,1
3201,01/25/2019 00,104.194.24.102,1,1,1
3202,01/25/2019 00,207.46.13.205,11,10,10
